index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,title,song_ids,artist_name
1619,0.555,0.4479999999999999,1,-10.526,1,0.289,0.7709999999999999,0.000847,0.13,0.3879999999999999,161.678,audio_features,76E28NSlJpO8Ee5qKuN85v,spotify:track:76E28NSlJpO8Ee5qKuN85v,https://api.spotify.com/v1/tracks/76E28NSlJpO8Ee5qKuN85v,https://api.spotify.com/v1/audio-analysis/76E28NSlJpO8Ee5qKuN85v,325818,4,RnB,Floods,,76E28NSlJpO8Ee5qKuN85v,Lucky Daye
1620,0.674,0.7290000000000001,11,-4.905,0,0.0439,0.206,3.51e-06,0.369,0.602,185.97,audio_features,1pJ8UmVeImPBvyDGH1DCLt,spotify:track:1pJ8UmVeImPBvyDGH1DCLt,https://api.spotify.com/v1/tracks/1pJ8UmVeImPBvyDGH1DCLt,https://api.spotify.com/v1/audio-analysis/1pJ8UmVeImPBvyDGH1DCLt,258667,4,RnB,"Slow Down - 12"" Version",,1pJ8UmVeImPBvyDGH1DCLt,Bobby V.
1621,0.774,0.512,11,-10.166,0,0.2,0.078,0.0,0.249,0.6629999999999999,149.266,audio_features,5erryCIbPhhEQers2LtSz5,spotify:track:5erryCIbPhhEQers2LtSz5,https://api.spotify.com/v1/tracks/5erryCIbPhhEQers2LtSz5,https://api.spotify.com/v1/audio-analysis/5erryCIbPhhEQers2LtSz5,373973,4,RnB,Make It Rain Remix,,5erryCIbPhhEQers2LtSz5,DJ Storm
1622,0.901,0.529,2,-4.4430000000000005,1,0.191,0.0519,0.0,0.179,0.146,138.003,audio_features,1YZfcVLbbJwfizR5cDOp3q,spotify:track:1YZfcVLbbJwfizR5cDOp3q,https://api.spotify.com/v1/tracks/1YZfcVLbbJwfizR5cDOp3q,https://api.spotify.com/v1/audio-analysis/1YZfcVLbbJwfizR5cDOp3q,307660,4,RnB,MotorSport,,1YZfcVLbbJwfizR5cDOp3q,Migos
1623,0.5720000000000001,0.5720000000000001,6,-8.324,1,0.3,0.254,0.0,0.191,0.61,189.794,audio_features,5203pcq3cNteJuOVhIEnt6,spotify:track:5203pcq3cNteJuOVhIEnt6,https://api.spotify.com/v1/tracks/5203pcq3cNteJuOVhIEnt6,https://api.spotify.com/v1/audio-analysis/5203pcq3cNteJuOVhIEnt6,207187,4,RnB,So Sick,,5203pcq3cNteJuOVhIEnt6,Ne-Yo
1624,0.498,0.57,1,-5.99,0,0.148,0.211,0.0,0.311,0.315,175.44799999999998,audio_features,6fKcI1eBpUL48qaHKnp7if,spotify:track:6fKcI1eBpUL48qaHKnp7if,https://api.spotify.com/v1/tracks/6fKcI1eBpUL48qaHKnp7if,https://api.spotify.com/v1/audio-analysis/6fKcI1eBpUL48qaHKnp7if,210000,4,RnB,Missing You (Dj Carisma Remix),,6fKcI1eBpUL48qaHKnp7if,Rayven Justice
1625,0.6920000000000001,0.4639999999999999,9,-7.004,0,0.0422,0.526,0.0,0.106,0.484,193.798,audio_features,5zYmGeAGeqM4pA4jb64NHI,spotify:track:5zYmGeAGeqM4pA4jb64NHI,https://api.spotify.com/v1/tracks/5zYmGeAGeqM4pA4jb64NHI,https://api.spotify.com/v1/audio-analysis/5zYmGeAGeqM4pA4jb64NHI,208823,4,RnB,Slide (with Gunna),,5zYmGeAGeqM4pA4jb64NHI,Coi Leray
1626,0.643,0.907,5,-6.167000000000001,0,0.372,0.111,0.0,0.437,0.777,161.834,audio_features,56du2aCIzpCG7sI5geIvCC,spotify:track:56du2aCIzpCG7sI5geIvCC,https://api.spotify.com/v1/tracks/56du2aCIzpCG7sI5geIvCC,https://api.spotify.com/v1/audio-analysis/56du2aCIzpCG7sI5geIvCC,214293,4,RnB,"Bust It Baby, Pt. 2",,56du2aCIzpCG7sI5geIvCC,Plies
1627,0.498,0.688,8,-6.58,1,0.452,0.18,0.0,0.481,0.507,147.899,audio_features,1ulmJh7abgw27HTLIyfDSS,spotify:track:1ulmJh7abgw27HTLIyfDSS,https://api.spotify.com/v1/tracks/1ulmJh7abgw27HTLIyfDSS,https://api.spotify.com/v1/audio-analysis/1ulmJh7abgw27HTLIyfDSS,315040,4,RnB,BLACK EFFECT,,1ulmJh7abgw27HTLIyfDSS,The Carters
1628,0.718,0.396,10,-12.539,0,0.0357,0.148,1.0800000000000002e-05,0.176,0.3379999999999999,207.988,audio_features,2WcPWXOjoDKDVouyyWV8Eq,spotify:track:2WcPWXOjoDKDVouyyWV8Eq,https://api.spotify.com/v1/tracks/2WcPWXOjoDKDVouyyWV8Eq,https://api.spotify.com/v1/audio-analysis/2WcPWXOjoDKDVouyyWV8Eq,264242,4,RnB,Searchin,,2WcPWXOjoDKDVouyyWV8Eq,Sonder
1629,0.727,0.649,0,-5.356,1,0.0338,0.6609999999999999,0.0,0.111,0.669,129.99200000000002,audio_features,2YLuLEZNjSPY3l8nKlGZKj,spotify:track:2YLuLEZNjSPY3l8nKlGZKj,https://api.spotify.com/v1/tracks/2YLuLEZNjSPY3l8nKlGZKj,https://api.spotify.com/v1/audio-analysis/2YLuLEZNjSPY3l8nKlGZKj,254533,4,RnB,Mad,,2YLuLEZNjSPY3l8nKlGZKj,Ne-Yo
1630,0.723,0.647,0,-5.7860000000000005,0,0.125,0.0761,0.0,0.201,0.5660000000000001,196.004,audio_features,5aWlIXGEDzqQdIDRNxDQVA,spotify:track:5aWlIXGEDzqQdIDRNxDQVA,https://api.spotify.com/v1/tracks/5aWlIXGEDzqQdIDRNxDQVA,https://api.spotify.com/v1/audio-analysis/5aWlIXGEDzqQdIDRNxDQVA,249920,4,RnB,What's a Man to Do,,5aWlIXGEDzqQdIDRNxDQVA,USHER
1631,0.679,0.728,5,-3.092,0,0.154,0.159,0.0,0.107,0.46,152.001,audio_features,3TTMUI5dFcbeNSDTTDY9M8,spotify:track:3TTMUI5dFcbeNSDTTDY9M8,https://api.spotify.com/v1/tracks/3TTMUI5dFcbeNSDTTDY9M8,https://api.spotify.com/v1/audio-analysis/3TTMUI5dFcbeNSDTTDY9M8,181013,4,RnB,Come Thru (with Usher),,3TTMUI5dFcbeNSDTTDY9M8,Summer Walker
1632,0.7490000000000001,0.583,11,-6.375,1,0.1969999999999999,0.193,0.0,0.0846,0.606,149.964,audio_features,3gNSJtIi1518VFmoXoSebm,spotify:track:3gNSJtIi1518VFmoXoSebm,https://api.spotify.com/v1/tracks/3gNSJtIi1518VFmoXoSebm,https://api.spotify.com/v1/audio-analysis/3gNSJtIi1518VFmoXoSebm,191970,4,RnB,Spice,,3gNSJtIi1518VFmoXoSebm,Eric Bellinger
1633,0.647,0.7490000000000001,8,-5.019,1,0.0478,0.0386,0.0,0.298,0.659,153.68,audio_features,3Ju48PMNQkAGxjJCbWcfeM,spotify:track:3Ju48PMNQkAGxjJCbWcfeM,https://api.spotify.com/v1/tracks/3Ju48PMNQkAGxjJCbWcfeM,https://api.spotify.com/v1/audio-analysis/3Ju48PMNQkAGxjJCbWcfeM,223507,4,RnB,Pretty Girls (feat. Travie McCoy),,3Ju48PMNQkAGxjJCbWcfeM,Iyaz
1634,0.6579999999999999,0.621,1,-5.725,1,0.231,0.0667,2.46e-06,0.142,0.8170000000000001,182.534,audio_features,29LHe8kG3PraghUZOZYsw4,spotify:track:29LHe8kG3PraghUZOZYsw4,https://api.spotify.com/v1/tracks/29LHe8kG3PraghUZOZYsw4,https://api.spotify.com/v1/audio-analysis/29LHe8kG3PraghUZOZYsw4,246707,4,RnB,Baby Boy (feat. Beyoncé ),,29LHe8kG3PraghUZOZYsw4,Sean Paul
1635,0.532,0.642,5,-4.891,0,0.111,0.0548,0.000246,0.0991,0.536,193.016,audio_features,2Imq77E6CEJR5TPUxlJvTY,spotify:track:2Imq77E6CEJR5TPUxlJvTY,https://api.spotify.com/v1/tracks/2Imq77E6CEJR5TPUxlJvTY,https://api.spotify.com/v1/audio-analysis/2Imq77E6CEJR5TPUxlJvTY,232187,4,RnB,All The Stars (with SZA),,2Imq77E6CEJR5TPUxlJvTY,Kendrick Lamar
1636,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,audio_features,4wTMBYRE6xVTIUQ6fEudsJ,spotify:track:4wTMBYRE6xVTIUQ6fEudsJ,https://api.spotify.com/v1/tracks/4wTMBYRE6xVTIUQ6fEudsJ,https://api.spotify.com/v1/audio-analysis/4wTMBYRE6xVTIUQ6fEudsJ,277387,4,RnB,Take Care,,4wTMBYRE6xVTIUQ6fEudsJ,Drake
1637,0.7659999999999999,0.882,2,-1.4780000000000002,1,0.281,0.0289,0.0,0.299,0.43,189.958,audio_features,4MNv9ThZUE0oYZjx69pbGG,spotify:track:4MNv9ThZUE0oYZjx69pbGG,https://api.spotify.com/v1/tracks/4MNv9ThZUE0oYZjx69pbGG,https://api.spotify.com/v1/audio-analysis/4MNv9ThZUE0oYZjx69pbGG,229587,4,RnB,Take Your Shirt Off,,4MNv9ThZUE0oYZjx69pbGG,T-Pain
1638,0.617,0.5770000000000001,7,-5.653,0,0.24,0.361,0.0,0.208,0.8,145.907,audio_features,0iUMi9RadAuUxGVFNClNBP,spotify:track:0iUMi9RadAuUxGVFNClNBP,https://api.spotify.com/v1/tracks/0iUMi9RadAuUxGVFNClNBP,https://api.spotify.com/v1/audio-analysis/0iUMi9RadAuUxGVFNClNBP,131502,4,RnB,Epic,,0iUMi9RadAuUxGVFNClNBP,Eric Bellinger
1639,0.733,0.664,8,-6.162999999999999,1,0.295,0.102,0.0,0.191,0.557,148.005,audio_features,3iL2l5gUqyPS6vDwJFgJTR,spotify:track:3iL2l5gUqyPS6vDwJFgJTR,https://api.spotify.com/v1/tracks/3iL2l5gUqyPS6vDwJFgJTR,https://api.spotify.com/v1/audio-analysis/3iL2l5gUqyPS6vDwJFgJTR,288133,4,RnB,BedRock,,3iL2l5gUqyPS6vDwJFgJTR,Young Money
1640,0.636,0.5660000000000001,6,-7.16,0,0.106,0.365,0.0003529999999999,0.0917,0.425,151.894,audio_features,6LxSe8YmdPxy095Ux6znaQ,spotify:track:6LxSe8YmdPxy095Ux6znaQ,https://api.spotify.com/v1/tracks/6LxSe8YmdPxy095Ux6znaQ,https://api.spotify.com/v1/audio-analysis/6LxSe8YmdPxy095Ux6znaQ,235987,4,RnB,Headlines,,6LxSe8YmdPxy095Ux6znaQ,Drake
1641,0.737,0.429,4,-10.252,0,0.0785,0.632,0.0,0.104,0.147,199.91,audio_features,6HK4YGOpZr1ost68QP3ul0,spotify:track:6HK4YGOpZr1ost68QP3ul0,https://api.spotify.com/v1/tracks/6HK4YGOpZr1ost68QP3ul0,https://api.spotify.com/v1/audio-analysis/6HK4YGOpZr1ost68QP3ul0,185400,4,RnB,Ride Slow,,6HK4YGOpZr1ost68QP3ul0,Russ
1642,0.795,0.594,0,-6.2,1,0.0747,0.111,0.0,0.162,0.409,135.002,audio_features,0q75NwOoFiARAVp4EXU4Bs,spotify:track:0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/audio-analysis/0q75NwOoFiARAVp4EXU4Bs,275080,4,RnB,Love Galore (feat. Travis Scott),,0q75NwOoFiARAVp4EXU4Bs,SZA
1643,0.648,0.767,8,-5.052,1,0.0608,0.0219,0.0,0.19,0.7959999999999999,141.906,audio_features,3taIcgVjePRzkdz0ZmJbOi,spotify:track:3taIcgVjePRzkdz0ZmJbOi,https://api.spotify.com/v1/tracks/3taIcgVjePRzkdz0ZmJbOi,https://api.spotify.com/v1/audio-analysis/3taIcgVjePRzkdz0ZmJbOi,207400,4,RnB,Boyfriend #2,,3taIcgVjePRzkdz0ZmJbOi,Pleasure P
1644,0.352,0.354,7,-11.896,0,0.0569,0.356,7.65e-06,0.0999,0.2239999999999999,164.334,audio_features,6CMKoe7wfhbp6exHBxVeFo,spotify:track:6CMKoe7wfhbp6exHBxVeFo,https://api.spotify.com/v1/tracks/6CMKoe7wfhbp6exHBxVeFo,https://api.spotify.com/v1/audio-analysis/6CMKoe7wfhbp6exHBxVeFo,234146,4,RnB,Breathing Underwater,,6CMKoe7wfhbp6exHBxVeFo,Meckina
1645,0.731,0.368,8,-10.38,1,0.0688,0.0054399999999999,0.0,0.193,0.512,145.171,audio_features,1lih9AUGlOI2qbAkptdBsr,spotify:track:1lih9AUGlOI2qbAkptdBsr,https://api.spotify.com/v1/tracks/1lih9AUGlOI2qbAkptdBsr,https://api.spotify.com/v1/audio-analysis/1lih9AUGlOI2qbAkptdBsr,265333,4,RnB,I'm N Luv (Wit a Stripper) (feat. Mike Jones),,1lih9AUGlOI2qbAkptdBsr,T-Pain
1646,0.7290000000000001,0.687,8,-8.06,0,0.25,0.0108,0.0,0.162,0.6829999999999999,160.085,audio_features,7ms3VzLTfr7fXNOqA4Mkx9,spotify:track:7ms3VzLTfr7fXNOqA4Mkx9,https://api.spotify.com/v1/tracks/7ms3VzLTfr7fXNOqA4Mkx9,https://api.spotify.com/v1/audio-analysis/7ms3VzLTfr7fXNOqA4Mkx9,179831,4,RnB,Creeping (feat. Rich the Kid),,7ms3VzLTfr7fXNOqA4Mkx9,Lil Skies
1650,0.693,0.599,9,-5.971,1,0.263,0.417,0.0,0.0963,0.632,147.886,audio_features,3y73SqnvXDPUtolNbyE1OI,spotify:track:3y73SqnvXDPUtolNbyE1OI,https://api.spotify.com/v1/tracks/3y73SqnvXDPUtolNbyE1OI,https://api.spotify.com/v1/audio-analysis/3y73SqnvXDPUtolNbyE1OI,198173,4,RnB,Secret Admirer,,3y73SqnvXDPUtolNbyE1OI,Pitbull
1651,0.693,0.879,0,-3.988,1,0.0578,0.193,0.0,0.124,0.753,127.457,audio_features,3ydfhgIZIc2j39NLIhpJpq,spotify:track:3ydfhgIZIc2j39NLIhpJpq,https://api.spotify.com/v1/tracks/3ydfhgIZIc2j39NLIhpJpq,https://api.spotify.com/v1/audio-analysis/3ydfhgIZIc2j39NLIhpJpq,223694,4,RnB,Fuck You,,3ydfhgIZIc2j39NLIhpJpq,CeeLo Green
1652,0.6990000000000001,0.693,1,-6.046,1,0.175,0.275,0.0,0.619,0.913,172.106,audio_features,5aoABfgyxzfWC1iiO4a9l5,spotify:track:5aoABfgyxzfWC1iiO4a9l5,https://api.spotify.com/v1/tracks/5aoABfgyxzfWC1iiO4a9l5,https://api.spotify.com/v1/audio-analysis/5aoABfgyxzfWC1iiO4a9l5,204040,4,RnB,Sexy Can I feat. Yung Berg,,5aoABfgyxzfWC1iiO4a9l5,Ray J
1653,0.607,0.934,3,-4.217,1,0.0314,0.0327,0.0,0.0909,0.568,122.01,audio_features,7ElF5zxOwYP4qVSWVvse3W,spotify:track:7ElF5zxOwYP4qVSWVvse3W,https://api.spotify.com/v1/tracks/7ElF5zxOwYP4qVSWVvse3W,https://api.spotify.com/v1/audio-analysis/7ElF5zxOwYP4qVSWVvse3W,201547,4,RnB,Break Your Heart,,7ElF5zxOwYP4qVSWVvse3W,Taio Cruz
1654,0.812,0.8740000000000001,6,-6.015,0,0.0905,0.109,2.48e-05,0.214,0.47,120.025,audio_features,44AtutBMMWw14r9CkZ0wna,spotify:track:44AtutBMMWw14r9CkZ0wna,https://api.spotify.com/v1/tracks/44AtutBMMWw14r9CkZ0wna,https://api.spotify.com/v1/audio-analysis/44AtutBMMWw14r9CkZ0wna,229973,4,RnB,Elevator (feat. Timbaland),,44AtutBMMWw14r9CkZ0wna,Flo Rida
1655,0.6579999999999999,0.677,5,-6.627999999999999,1,0.0393,0.248,0.0,0.368,0.248,124.91,audio_features,4kte3OcW800TPvOVgrLLj8,spotify:track:4kte3OcW800TPvOVgrLLj8,https://api.spotify.com/v1/tracks/4kte3OcW800TPvOVgrLLj8,https://api.spotify.com/v1/audio-analysis/4kte3OcW800TPvOVgrLLj8,251627,4,RnB,Let Me Love You (Until You Learn To Love Yourself),,4kte3OcW800TPvOVgrLLj8,Ne-Yo
1656,0.752,0.921,5,-4.321000000000001,0,0.0696,0.0182,0.0,0.256,0.634,115.033,audio_features,6AdLyvisRKHLAwARaZMGr6,spotify:track:6AdLyvisRKHLAwARaZMGr6,https://api.spotify.com/v1/tracks/6AdLyvisRKHLAwARaZMGr6,https://api.spotify.com/v1/audio-analysis/6AdLyvisRKHLAwARaZMGr6,236693,4,RnB,Take You There,,6AdLyvisRKHLAwARaZMGr6,Sean Kingston
1657,0.7509999999999999,0.708,0,-5.653,1,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,audio_features,6bUNEbXT7HovLW6BgPCBsb,spotify:track:6bUNEbXT7HovLW6BgPCBsb,https://api.spotify.com/v1/tracks/6bUNEbXT7HovLW6BgPCBsb,https://api.spotify.com/v1/audio-analysis/6bUNEbXT7HovLW6BgPCBsb,369573,4,RnB,Roses,,6bUNEbXT7HovLW6BgPCBsb,Outkast
1658,0.3939999999999999,0.7440000000000001,5,-5.465,0,0.276,0.00175,0.0,0.308,0.772,157.392,audio_features,0EIsxWGPSte4cAHZw5aXr4,spotify:track:0EIsxWGPSte4cAHZw5aXr4,https://api.spotify.com/v1/tracks/0EIsxWGPSte4cAHZw5aXr4,https://api.spotify.com/v1/audio-analysis/0EIsxWGPSte4cAHZw5aXr4,236680,4,RnB,We Ride,,0EIsxWGPSte4cAHZw5aXr4,Rihanna
1659,0.624,0.424,1,-8.237,1,0.24,0.286,0.0,0.173,0.584,153.342,audio_features,1oGdVdYjeQvojGKDddxLQQ,spotify:track:1oGdVdYjeQvojGKDddxLQQ,https://api.spotify.com/v1/tracks/1oGdVdYjeQvojGKDddxLQQ,https://api.spotify.com/v1/audio-analysis/1oGdVdYjeQvojGKDddxLQQ,206013,4,RnB,True Colors,,1oGdVdYjeQvojGKDddxLQQ,The Weeknd
1660,0.562,0.6579999999999999,7,-8.072000000000001,1,0.0314,0.174,0.000285,0.102,0.268,127.81,audio_features,3JHDtmFdX9kdx9wz0md98U,spotify:track:3JHDtmFdX9kdx9wz0md98U,https://api.spotify.com/v1/tracks/3JHDtmFdX9kdx9wz0md98U,https://api.spotify.com/v1/audio-analysis/3JHDtmFdX9kdx9wz0md98U,315360,4,RnB,Like You'll Never See Me Again,,3JHDtmFdX9kdx9wz0md98U,Alicia Keys
1661,0.648,0.7979999999999999,1,-4.132,1,0.0506,0.00606,0.211,0.217,0.0829,109.964,audio_features,2Zyj8C9cf79I5Syl0lGS5G,spotify:track:2Zyj8C9cf79I5Syl0lGS5G,https://api.spotify.com/v1/tracks/2Zyj8C9cf79I5Syl0lGS5G,https://api.spotify.com/v1/audio-analysis/2Zyj8C9cf79I5Syl0lGS5G,122455,4,Trap Metal,SNAKES,,2Zyj8C9cf79I5Syl0lGS5G,goth
1662,0.421,0.154,0,-12.405,1,0.0319,0.102,0.00692,0.207,0.0949,199.772,audio_features,1Wh5LO3TWAvaeDrwp4FZgo,spotify:track:1Wh5LO3TWAvaeDrwp4FZgo,https://api.spotify.com/v1/tracks/1Wh5LO3TWAvaeDrwp4FZgo,https://api.spotify.com/v1/audio-analysis/1Wh5LO3TWAvaeDrwp4FZgo,112800,4,Trap Metal,King,,1Wh5LO3TWAvaeDrwp4FZgo,XXXTENTACION
1663,0.759,0.497,1,-6.454,1,0.0459,0.161,1.07e-05,0.108,0.0386,199.992,audio_features,5q0ylMxEpuUUGS53FZdxNW,spotify:track:5q0ylMxEpuUUGS53FZdxNW,https://api.spotify.com/v1/tracks/5q0ylMxEpuUUGS53FZdxNW,https://api.spotify.com/v1/audio-analysis/5q0ylMxEpuUUGS53FZdxNW,129672,4,Trap Metal,Evolution (Pretty Good Movie/Pretty Good Theory),,5q0ylMxEpuUUGS53FZdxNW,$uicideboy$
1664,0.6990000000000001,0.7440000000000001,8,-3.524,1,0.0684,0.0938,0.0,0.276,0.107,111.033,audio_features,6AKHNfP6NWn4oHrDhpu3ut,spotify:track:6AKHNfP6NWn4oHrDhpu3ut,https://api.spotify.com/v1/tracks/6AKHNfP6NWn4oHrDhpu3ut,https://api.spotify.com/v1/audio-analysis/6AKHNfP6NWn4oHrDhpu3ut,164467,4,Trap Metal,BLOODSHED,,6AKHNfP6NWn4oHrDhpu3ut,LXXIV
1665,0.866,0.635,10,-10.623,0,0.0603,0.108,1.7800000000000002e-05,0.0896,0.306,190.024,audio_features,730Zm6cyw18xiXAqjjlyjK,spotify:track:730Zm6cyw18xiXAqjjlyjK,https://api.spotify.com/v1/tracks/730Zm6cyw18xiXAqjjlyjK,https://api.spotify.com/v1/audio-analysis/730Zm6cyw18xiXAqjjlyjK,161684,4,Trap Metal,New Metal (Prod. MarzBeats95),,730Zm6cyw18xiXAqjjlyjK,Sybyr
1666,0.513,0.645,2,-4.749,1,0.413,0.122,0.0,0.291,0.5870000000000001,160.356,audio_features,3J0X0CtfT7937RBlpopiYl,spotify:track:3J0X0CtfT7937RBlpopiYl,https://api.spotify.com/v1/tracks/3J0X0CtfT7937RBlpopiYl,https://api.spotify.com/v1/audio-analysis/3J0X0CtfT7937RBlpopiYl,161078,4,Trap Metal,Flow Like a Gun!,,3J0X0CtfT7937RBlpopiYl,The404Studios
1667,0.893,0.61,11,-6.532,0,0.181,0.435,0.00133,0.111,0.272,119.998,audio_features,5sFiHaMT4O6MrR0PSVrSMI,spotify:track:5sFiHaMT4O6MrR0PSVrSMI,https://api.spotify.com/v1/tracks/5sFiHaMT4O6MrR0PSVrSMI,https://api.spotify.com/v1/audio-analysis/5sFiHaMT4O6MrR0PSVrSMI,152230,4,Trap Metal,Weightoven,,5sFiHaMT4O6MrR0PSVrSMI,$uicideboy$
1668,0.525,0.637,7,-3.389,1,0.0373,0.855,0.0222,0.105,0.033,134.969,audio_features,0RAsAZOymiA2wiyRrAdH0l,spotify:track:0RAsAZOymiA2wiyRrAdH0l,https://api.spotify.com/v1/tracks/0RAsAZOymiA2wiyRrAdH0l,https://api.spotify.com/v1/audio-analysis/0RAsAZOymiA2wiyRrAdH0l,130821,3,Trap Metal,Virus,,0RAsAZOymiA2wiyRrAdH0l,7xvn
1669,0.852,0.6629999999999999,7,-9.203,1,0.157,0.00521,2.39e-05,0.384,0.192,125.032,audio_features,7CCAWDEVRMY5grDfjGXrOC,spotify:track:7CCAWDEVRMY5grDfjGXrOC,https://api.spotify.com/v1/tracks/7CCAWDEVRMY5grDfjGXrOC,https://api.spotify.com/v1/audio-analysis/7CCAWDEVRMY5grDfjGXrOC,127615,4,Trap Metal,IMA Murk Your Sister,,7CCAWDEVRMY5grDfjGXrOC,DeadBeatVillain
1670,0.655,0.953,10,-5.702999999999999,0,0.178,0.00725,0.0,0.297,0.551,172.013,audio_features,1SOUtoN1lMZMzhvKUUc9th,spotify:track:1SOUtoN1lMZMzhvKUUc9th,https://api.spotify.com/v1/tracks/1SOUtoN1lMZMzhvKUUc9th,https://api.spotify.com/v1/audio-analysis/1SOUtoN1lMZMzhvKUUc9th,141000,4,Trap Metal,Scatterbrain,,1SOUtoN1lMZMzhvKUUc9th,PRXJEK
1671,0.4539999999999999,0.975,0,-4.169,1,0.191,0.3939999999999999,0.0,0.0739,0.0375,109.913,audio_features,62goHNuET9Y2i2Oci4ETVG,spotify:track:62goHNuET9Y2i2Oci4ETVG,https://api.spotify.com/v1/tracks/62goHNuET9Y2i2Oci4ETVG,https://api.spotify.com/v1/audio-analysis/62goHNuET9Y2i2Oci4ETVG,142818,4,Trap Metal,SWITCH,,62goHNuET9Y2i2Oci4ETVG,ghostofblu
1672,0.568,0.932,1,-1.966,1,0.452,0.0107,0.0,0.693,0.521,172.76,audio_features,7Bf09cXXYqtXkAuEHtQsdZ,spotify:track:7Bf09cXXYqtXkAuEHtQsdZ,https://api.spotify.com/v1/tracks/7Bf09cXXYqtXkAuEHtQsdZ,https://api.spotify.com/v1/audio-analysis/7Bf09cXXYqtXkAuEHtQsdZ,195072,4,Trap Metal,CALLINGALLBAGACQUISTIONSPECIALIST x CONSOLECOMMANDER,,7Bf09cXXYqtXkAuEHtQsdZ,Spookikage
1673,0.838,0.8029999999999999,11,-3.638,0,0.0442,0.00604,0.00321,0.324,0.622,147.972,audio_features,7FLSJpTIofdpQTrSomINNT,spotify:track:7FLSJpTIofdpQTrSomINNT,https://api.spotify.com/v1/tracks/7FLSJpTIofdpQTrSomINNT,https://api.spotify.com/v1/audio-analysis/7FLSJpTIofdpQTrSomINNT,137900,4,Trap Metal,"All That Glitters Is Not Gold, But It's Still Damn Beautiful",,7FLSJpTIofdpQTrSomINNT,$uicideboy$
1674,0.884,0.903,6,-3.672,0,0.2,0.2739999999999999,0.000372,0.302,0.8390000000000001,150.04399999999998,audio_features,4T2qYgSrpQe1nSzQo9tZFv,spotify:track:4T2qYgSrpQe1nSzQo9tZFv,https://api.spotify.com/v1/tracks/4T2qYgSrpQe1nSzQo9tZFv,https://api.spotify.com/v1/audio-analysis/4T2qYgSrpQe1nSzQo9tZFv,153652,4,Trap Metal,All Dogs Go To Heaven,,4T2qYgSrpQe1nSzQo9tZFv,$uicideboy$
1675,0.6890000000000001,0.726,5,-8.236,1,0.3,0.342,0.0,0.128,0.635,129.934,audio_features,6DIHbaxvOQCv4d3hmaNNve,spotify:track:6DIHbaxvOQCv4d3hmaNNve,https://api.spotify.com/v1/tracks/6DIHbaxvOQCv4d3hmaNNve,https://api.spotify.com/v1/audio-analysis/6DIHbaxvOQCv4d3hmaNNve,93399,4,Trap Metal,Push,,6DIHbaxvOQCv4d3hmaNNve,Hkmk
1676,0.66,0.799,1,-4.543,1,0.396,0.0203,0.0,0.341,0.505,150.04,audio_features,559mG9PAoyiejkVks0WfB3,spotify:track:559mG9PAoyiejkVks0WfB3,https://api.spotify.com/v1/tracks/559mG9PAoyiejkVks0WfB3,https://api.spotify.com/v1/audio-analysis/559mG9PAoyiejkVks0WfB3,127985,4,Trap Metal,FED UP!,,559mG9PAoyiejkVks0WfB3,nascar aloe
1677,0.888,0.759,9,-6.796,1,0.3279999999999999,0.067,7.51e-06,0.103,0.747,111.359,audio_features,18mdkuiIxXuSvSSg5Z8sHs,spotify:track:18mdkuiIxXuSvSSg5Z8sHs,https://api.spotify.com/v1/tracks/18mdkuiIxXuSvSSg5Z8sHs,https://api.spotify.com/v1/audio-analysis/18mdkuiIxXuSvSSg5Z8sHs,104396,5,Trap Metal,RADITZ,,18mdkuiIxXuSvSSg5Z8sHs,Kxllswxtch
1678,0.7659999999999999,0.878,2,-5.19,1,0.504,0.0115,0.0,0.428,0.361,150.014,audio_features,53p4f2tyTuCL5IcVO5TQnc,spotify:track:53p4f2tyTuCL5IcVO5TQnc,https://api.spotify.com/v1/tracks/53p4f2tyTuCL5IcVO5TQnc,https://api.spotify.com/v1/audio-analysis/53p4f2tyTuCL5IcVO5TQnc,110518,4,Trap Metal,SiCK IN THE HEAD,,53p4f2tyTuCL5IcVO5TQnc,Lil Gnar
1679,0.718,0.8059999999999999,4,-6.114,0,0.1159999999999999,0.0333,1.88e-06,0.151,0.266,189.922,audio_features,0VEHWGFb33FO0OREIjH1DZ,spotify:track:0VEHWGFb33FO0OREIjH1DZ,https://api.spotify.com/v1/tracks/0VEHWGFb33FO0OREIjH1DZ,https://api.spotify.com/v1/audio-analysis/0VEHWGFb33FO0OREIjH1DZ,161750,4,Trap Metal,Say Cheese And Die,,0VEHWGFb33FO0OREIjH1DZ,$uicideboy$
