id,song_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,is_hot
7yedrY47N8BnumOPH0KFR3,Blaclines,Catslash,0.539,0.594,1.0,-7.186,1.0,0.0443,0.00818,0.0,0.882,0.31,109.993,spotify:track:7yedrY47N8BnumOPH0KFR3,https://api.spotify.com/v1/tracks/7yedrY47N8BnumOPH0KFR3,https://api.spotify.com/v1/audio-analysis/7yedrY47N8BnumOPH0KFR3,173455.0,4.0,0
4ogq83eKhBYXjzRaEtigvV,MIL$,sixxmatrixx,0.695,0.55,1.0,-9.939,1.0,0.281,0.134,1.11e-05,0.311,0.37,149.97299999999998,spotify:track:4ogq83eKhBYXjzRaEtigvV,https://api.spotify.com/v1/tracks/4ogq83eKhBYXjzRaEtigvV,https://api.spotify.com/v1/audio-analysis/4ogq83eKhBYXjzRaEtigvV,172019.0,4.0,0
7jeYu8zbwZL2ia95Sg1OCR,WARDOGZ,GRAVEDGR,0.619,0.899,4.0,-3.914,0.0,0.397,0.0689,0.0,0.106,0.507,150.186,spotify:track:7jeYu8zbwZL2ia95Sg1OCR,https://api.spotify.com/v1/tracks/7jeYu8zbwZL2ia95Sg1OCR,https://api.spotify.com/v1/audio-analysis/7jeYu8zbwZL2ia95Sg1OCR,154617.0,4.0,0
6VwBj1x2WgEBZPxYhOm7g7,Rigor Mortis,Original God,0.677,0.962,7.0,-0.8140000000000001,1.0,0.284,0.11,0.325,0.496,0.509,190.05,spotify:track:6VwBj1x2WgEBZPxYhOm7g7,https://api.spotify.com/v1/tracks/6VwBj1x2WgEBZPxYhOm7g7,https://api.spotify.com/v1/audio-analysis/6VwBj1x2WgEBZPxYhOm7g7,143000.0,4.0,0
632oXLeztIO9X2J0z8RAYn,Kid Soulja,DrownMili,0.6459999999999999,0.6859999999999999,8.0,-7.329,1.0,0.204,0.0024,0.000965,0.113,0.125,132.064,spotify:track:632oXLeztIO9X2J0z8RAYn,https://api.spotify.com/v1/tracks/632oXLeztIO9X2J0z8RAYn,https://api.spotify.com/v1/audio-analysis/632oXLeztIO9X2J0z8RAYn,160007.0,4.0,0
3JnbauRAM5tvB042wbuorJ,Low Key,$uicideboy$,0.551,0.573,5.0,-4.1530000000000005,1.0,0.372,0.316,2.49e-06,0.107,0.209,169.46400000000003,spotify:track:3JnbauRAM5tvB042wbuorJ,https://api.spotify.com/v1/tracks/3JnbauRAM5tvB042wbuorJ,https://api.spotify.com/v1/audio-analysis/3JnbauRAM5tvB042wbuorJ,122331.0,3.0,0
3FGT2x2NFErWTE9L73XL6p,only you,Ginseng,0.1689999999999999,0.613,3.0,-6.367000000000001,0.0,0.0398,0.6629999999999999,0.0184,0.397,0.0559999999999999,193.404,spotify:track:3FGT2x2NFErWTE9L73XL6p,https://api.spotify.com/v1/tracks/3FGT2x2NFErWTE9L73XL6p,https://api.spotify.com/v1/audio-analysis/3FGT2x2NFErWTE9L73XL6p,141044.0,5.0,0
2XT4tF5bnKqmxZi6rxN43d,Virginia Tech,Shakewell,0.727,0.846,8.0,-3.555,1.0,0.1939999999999999,0.0245,0.0,0.143,0.529,131.984,spotify:track:2XT4tF5bnKqmxZi6rxN43d,https://api.spotify.com/v1/tracks/2XT4tF5bnKqmxZi6rxN43d,https://api.spotify.com/v1/audio-analysis/2XT4tF5bnKqmxZi6rxN43d,145568.0,4.0,0
6xdlJ06CRBeQSJLTlN05j7,ACAB (feat. Nascar Aloe),City Morgue,0.675,0.861,0.0,-4.265,1.0,0.0655,0.000685,0.000398,0.119,0.212,159.987,spotify:track:6xdlJ06CRBeQSJLTlN05j7,https://api.spotify.com/v1/tracks/6xdlJ06CRBeQSJLTlN05j7,https://api.spotify.com/v1/audio-analysis/6xdlJ06CRBeQSJLTlN05j7,121495.0,4.0,0
18hIrODUziu3KyUxeDKlcq,Грустная сука,IC3PEAK,0.528,0.617,8.0,-6.122999999999999,1.0,0.0657,0.2019999999999999,0.153,0.146,0.0356,119.047,spotify:track:18hIrODUziu3KyUxeDKlcq,https://api.spotify.com/v1/tracks/18hIrODUziu3KyUxeDKlcq,https://api.spotify.com/v1/audio-analysis/18hIrODUziu3KyUxeDKlcq,199664.0,4.0,0
6kXijlTWCI7Z4XQm9m0dG0,PHARMACY FREESTYLE,83HADES,0.684,0.884,9.0,-6.908,1.0,0.35,0.00524,0.0,0.17,0.556,136.168,spotify:track:6kXijlTWCI7Z4XQm9m0dG0,https://api.spotify.com/v1/tracks/6kXijlTWCI7Z4XQm9m0dG0,https://api.spotify.com/v1/audio-analysis/6kXijlTWCI7Z4XQm9m0dG0,199928.0,4.0,0
5Ysq5wZM9uFeH2lKOBVlah,GreyGods (feat. $Uicideboy$),Ramirez,0.7959999999999999,0.674,2.0,-6.395,1.0,0.168,0.0186,1.12e-05,0.0776,0.359,160.029,spotify:track:5Ysq5wZM9uFeH2lKOBVlah,https://api.spotify.com/v1/tracks/5Ysq5wZM9uFeH2lKOBVlah,https://api.spotify.com/v1/audio-analysis/5Ysq5wZM9uFeH2lKOBVlah,192750.0,4.0,0
2jSZMfOmjHzLOOnnrECDEi,Bags,$uicideboy$,0.884,0.731,8.0,-7.818,1.0,0.0927,0.252,0.0,0.108,0.312,126.039,spotify:track:2jSZMfOmjHzLOOnnrECDEi,https://api.spotify.com/v1/tracks/2jSZMfOmjHzLOOnnrECDEi,https://api.spotify.com/v1/audio-analysis/2jSZMfOmjHzLOOnnrECDEi,158267.0,1.0,0
0Z10CxJ3qulHJxMrD9WSk9,PROVOCATIVE,fkbambam,0.725,0.902,10.0,-5.149,0.0,0.184,0.28,1.26e-05,0.153,0.7759999999999999,176.956,spotify:track:0Z10CxJ3qulHJxMrD9WSk9,https://api.spotify.com/v1/tracks/0Z10CxJ3qulHJxMrD9WSk9,https://api.spotify.com/v1/audio-analysis/0Z10CxJ3qulHJxMrD9WSk9,130847.0,4.0,0
0iaaptgRhzUKvLNsH9vnJs,PARANXID,Scarlxrd,0.409,0.8240000000000001,4.0,-3.994,0.0,0.309,0.0125,0.000103,0.411,0.24,147.131,spotify:track:0iaaptgRhzUKvLNsH9vnJs,https://api.spotify.com/v1/tracks/0iaaptgRhzUKvLNsH9vnJs,https://api.spotify.com/v1/audio-analysis/0iaaptgRhzUKvLNsH9vnJs,146733.0,1.0,0
50YaOC0f0CDVxCR7tJXdAR,Sold My Soul To Satan Waiting In Line At The Mall,$uicideboy$,0.7090000000000001,0.478,8.0,-8.788,1.0,0.0565,0.166,0.0,0.107,0.162,111.03,spotify:track:50YaOC0f0CDVxCR7tJXdAR,https://api.spotify.com/v1/tracks/50YaOC0f0CDVxCR7tJXdAR,https://api.spotify.com/v1/audio-analysis/50YaOC0f0CDVxCR7tJXdAR,138577.0,4.0,0
5dyZYcMychpVoBMcUwEqnE,offa my wave,goth,0.611,0.5539999999999999,6.0,-6.39,1.0,0.193,0.145,0.00115,0.171,0.0772,193.12,spotify:track:5dyZYcMychpVoBMcUwEqnE,https://api.spotify.com/v1/tracks/5dyZYcMychpVoBMcUwEqnE,https://api.spotify.com/v1/audio-analysis/5dyZYcMychpVoBMcUwEqnE,73462.0,4.0,0
2jc9P3avgKFnrlWZlWRB9J,Leave Your Things Behind,$uicideboy$,0.362,0.299,6.0,-12.308,1.0,0.1969999999999999,0.298,0.000151,0.109,0.3229999999999999,184.114,spotify:track:2jc9P3avgKFnrlWZlWRB9J,https://api.spotify.com/v1/tracks/2jc9P3avgKFnrlWZlWRB9J,https://api.spotify.com/v1/audio-analysis/2jc9P3avgKFnrlWZlWRB9J,160218.0,3.0,0
1WjBoFxoTeiEibVSdy4xyd,Scaphism,gizmo,0.908,0.809,1.0,-6.121,1.0,0.183,0.0222,0.000236,0.0726,0.201,129.982,spotify:track:1WjBoFxoTeiEibVSdy4xyd,https://api.spotify.com/v1/tracks/1WjBoFxoTeiEibVSdy4xyd,https://api.spotify.com/v1/audio-analysis/1WjBoFxoTeiEibVSdy4xyd,193846.0,4.0,0
2JLz143vDjo2nbkeP2c3HO,Iris,Zotiyac,0.845,0.812,5.0,-6.016,1.0,0.139,0.0418,0.0,0.0943,0.472,140.009,spotify:track:2JLz143vDjo2nbkeP2c3HO,https://api.spotify.com/v1/tracks/2JLz143vDjo2nbkeP2c3HO,https://api.spotify.com/v1/audio-analysis/2JLz143vDjo2nbkeP2c3HO,123481.0,4.0,0
2YUbLL9pBstrR8nvsrAOMS,Gimp,Audiacide,0.419,0.912,10.0,-6.101,0.0,0.245,1.84e-05,0.45,0.575,0.176,178.884,spotify:track:2YUbLL9pBstrR8nvsrAOMS,https://api.spotify.com/v1/tracks/2YUbLL9pBstrR8nvsrAOMS,https://api.spotify.com/v1/audio-analysis/2YUbLL9pBstrR8nvsrAOMS,214214.0,4.0,0
4DkWUQrGXaEtV8PPLRuufA,PRXSPER,Scarlxrd,0.8240000000000001,0.735,0.0,-3.235,1.0,0.102,0.0265,0.0,0.1169999999999999,0.347,121.928,spotify:track:4DkWUQrGXaEtV8PPLRuufA,https://api.spotify.com/v1/tracks/4DkWUQrGXaEtV8PPLRuufA,https://api.spotify.com/v1/audio-analysis/4DkWUQrGXaEtV8PPLRuufA,218403.0,4.0,0
3bKoiQOMfrmzgCj78SzblQ,Neon Junction / Germ Cell Evacuation,Istasha,0.546,0.6709999999999999,2.0,-4.413,1.0,0.4539999999999999,0.0266,0.00256,0.146,0.336,183.928,spotify:track:3bKoiQOMfrmzgCj78SzblQ,https://api.spotify.com/v1/tracks/3bKoiQOMfrmzgCj78SzblQ,https://api.spotify.com/v1/audio-analysis/3bKoiQOMfrmzgCj78SzblQ,99171.0,5.0,0
0pKBj3LRjGJ6iinoPs33Rc,LIVELIFEGIVENONE,Cameron Azi,0.481,0.857,5.0,-2.0340000000000003,1.0,0.0409,0.00011,2.75e-05,0.154,0.186,155.998,spotify:track:0pKBj3LRjGJ6iinoPs33Rc,https://api.spotify.com/v1/tracks/0pKBj3LRjGJ6iinoPs33Rc,https://api.spotify.com/v1/audio-analysis/0pKBj3LRjGJ6iinoPs33Rc,128000.0,4.0,0
6A3hUBzQ0k6chtNJlGxDQn,Oh Shit!!!,Injury Reserve,0.593,0.764,8.0,-5.905,1.0,0.2739999999999999,0.0693,0.0,0.134,0.377,150.16,spotify:track:6A3hUBzQ0k6chtNJlGxDQn,https://api.spotify.com/v1/tracks/6A3hUBzQ0k6chtNJlGxDQn,https://api.spotify.com/v1/audio-analysis/6A3hUBzQ0k6chtNJlGxDQn,256253.0,4.0,0
6cGT7Mi3CKHWGtzU8LkAN6,7th Or St. Tammany,$uicideboy$,0.4579999999999999,0.726,10.0,-8.476,0.0,0.0694,1.18e-05,0.898,0.18,0.461,149.84,spotify:track:6cGT7Mi3CKHWGtzU8LkAN6,https://api.spotify.com/v1/tracks/6cGT7Mi3CKHWGtzU8LkAN6,https://api.spotify.com/v1/audio-analysis/6cGT7Mi3CKHWGtzU8LkAN6,63716.0,4.0,0
5HRdHc6Qoc2RZW62qkmpz2,Storm,iamjakehill,0.3929999999999999,0.87,0.0,-3.405,1.0,0.301,0.405,0.0,0.311,0.299,139.39,spotify:track:5HRdHc6Qoc2RZW62qkmpz2,https://api.spotify.com/v1/tracks/5HRdHc6Qoc2RZW62qkmpz2,https://api.spotify.com/v1/audio-analysis/5HRdHc6Qoc2RZW62qkmpz2,140269.0,4.0,0
3IwYinsKsM5EUJhEJWwZ0a,Jamie's Sin,Night Lovell,0.8109999999999999,0.144,0.0,-11.87,1.0,0.16,0.237,0.778,0.111,0.319,124.012,spotify:track:3IwYinsKsM5EUJhEJWwZ0a,https://api.spotify.com/v1/tracks/3IwYinsKsM5EUJhEJWwZ0a,https://api.spotify.com/v1/audio-analysis/3IwYinsKsM5EUJhEJWwZ0a,154839.0,4.0,0
71DReAbBp5AfCwCqakfqmQ,Middle of the Mall,Fat Nick,0.8,0.696,6.0,-5.354,0.0,0.3929999999999999,0.0818,0.0,0.121,0.628,159.953,spotify:track:71DReAbBp5AfCwCqakfqmQ,https://api.spotify.com/v1/tracks/71DReAbBp5AfCwCqakfqmQ,https://api.spotify.com/v1/audio-analysis/71DReAbBp5AfCwCqakfqmQ,137770.0,4.0,0
4UDpUdPbSSwSLBvjGzLiIN,Easy Money,Yung Ranma,0.633,0.85,5.0,-9.477,0.0,0.444,0.00193,0.0,0.356,0.356,140.111,spotify:track:4UDpUdPbSSwSLBvjGzLiIN,https://api.spotify.com/v1/tracks/4UDpUdPbSSwSLBvjGzLiIN,https://api.spotify.com/v1/audio-analysis/4UDpUdPbSSwSLBvjGzLiIN,155740.0,4.0,0
2YVjyeoxb2Pyzqbc6teqyq,Tokyo Ghoul Freestyle,Kamiyada+,0.652,0.883,6.0,-2.591,0.0,0.176,0.00634,0.0,0.315,0.0611,137.908,spotify:track:2YVjyeoxb2Pyzqbc6teqyq,https://api.spotify.com/v1/tracks/2YVjyeoxb2Pyzqbc6teqyq,https://api.spotify.com/v1/audio-analysis/2YVjyeoxb2Pyzqbc6teqyq,108147.0,4.0,0
21UG5VLsze6kdEzXoqtV1L,HATRED PAIN AND AGONY,PRXJEK,0.372,0.534,1.0,-10.626,1.0,0.172,0.599,4.55e-06,0.0819999999999999,0.3,161.57,spotify:track:21UG5VLsze6kdEzXoqtV1L,https://api.spotify.com/v1/tracks/21UG5VLsze6kdEzXoqtV1L,https://api.spotify.com/v1/audio-analysis/21UG5VLsze6kdEzXoqtV1L,121856.0,3.0,0
3qZsnuiGLRI2jHf6Riwcb0,What The Fuck Is Happening,$uicideboy$,0.831,0.87,0.0,-3.084,1.0,0.155,0.0169,0.000588,0.106,0.782,139.97,spotify:track:3qZsnuiGLRI2jHf6Riwcb0,https://api.spotify.com/v1/tracks/3qZsnuiGLRI2jHf6Riwcb0,https://api.spotify.com/v1/audio-analysis/3qZsnuiGLRI2jHf6Riwcb0,106341.0,4.0,0
2q14a5f0fOx5L2C9v8W6r9,The Forest,Mugxtsu,0.515,0.856,7.0,-3.836,1.0,0.0601,0.0155,0.0114,0.198,0.161,125.969,spotify:track:2q14a5f0fOx5L2C9v8W6r9,https://api.spotify.com/v1/tracks/2q14a5f0fOx5L2C9v8W6r9,https://api.spotify.com/v1/audio-analysis/2q14a5f0fOx5L2C9v8W6r9,210704.0,4.0,0
0AQXOzjEG2ofwGrDyqUY7H,Seppuku (feat. Suicideboy$ & Jgrxxn),Ghostemane,0.8140000000000001,0.74,10.0,-5.438,0.0,0.0947,0.11,2.28e-05,0.12,0.191,120.098,spotify:track:0AQXOzjEG2ofwGrDyqUY7H,https://api.spotify.com/v1/tracks/0AQXOzjEG2ofwGrDyqUY7H,https://api.spotify.com/v1/audio-analysis/0AQXOzjEG2ofwGrDyqUY7H,183937.0,4.0,0
5j8WzS1Ep4wUxRbFX3mztq,Who Am I to Blame?,Pouya,0.904,0.85,11.0,-5.112,1.0,0.192,0.281,0.00226,0.111,0.6609999999999999,149.941,spotify:track:5j8WzS1Ep4wUxRbFX3mztq,https://api.spotify.com/v1/tracks/5j8WzS1Ep4wUxRbFX3mztq,https://api.spotify.com/v1/audio-analysis/5j8WzS1Ep4wUxRbFX3mztq,115200.0,4.0,0
76eGICpEMWuAZe3vMCxGXm,XMG,Scarlxrd,0.799,0.5479999999999999,1.0,-7.241,1.0,0.154,0.0605,0.000308,0.58,0.376,139.922,spotify:track:76eGICpEMWuAZe3vMCxGXm,https://api.spotify.com/v1/tracks/76eGICpEMWuAZe3vMCxGXm,https://api.spotify.com/v1/audio-analysis/76eGICpEMWuAZe3vMCxGXm,167877.0,4.0,0
048jwwNhRIryrFyowluWgL,GRANDMA'S OPIODS,Pyrxciter,0.632,0.913,1.0,-3.671,1.0,0.3389999999999999,0.0234,0.0,0.476,0.787,150.065,spotify:track:048jwwNhRIryrFyowluWgL,https://api.spotify.com/v1/tracks/048jwwNhRIryrFyowluWgL,https://api.spotify.com/v1/audio-analysis/048jwwNhRIryrFyowluWgL,103246.0,4.0,0
7Cq27Qc3WRyQ3ddwVslpVZ,Heart Attack,Scarlxrd,0.585,0.895,11.0,-3.663,0.0,0.136,0.0505,0.0042299999999999,0.32,0.181,119.904,spotify:track:7Cq27Qc3WRyQ3ddwVslpVZ,https://api.spotify.com/v1/tracks/7Cq27Qc3WRyQ3ddwVslpVZ,https://api.spotify.com/v1/audio-analysis/7Cq27Qc3WRyQ3ddwVslpVZ,193567.0,4.0,0
0jmovjkvarVaUm1GXLS67C,Delusions Of Grandeur,Scrim,0.805,0.604,11.0,-4.466,0.0,0.106,0.501,0.0,0.115,0.391,159.923,spotify:track:0jmovjkvarVaUm1GXLS67C,https://api.spotify.com/v1/tracks/0jmovjkvarVaUm1GXLS67C,https://api.spotify.com/v1/audio-analysis/0jmovjkvarVaUm1GXLS67C,169295.0,4.0,0
6QzOHhnkwzNuwtWMi0Urys,.38 Special,Shakewell,0.8540000000000001,0.879,0.0,-3.748,1.0,0.135,0.121,6.62e-06,0.0859,0.3829999999999999,136.018,spotify:track:6QzOHhnkwzNuwtWMi0Urys,https://api.spotify.com/v1/tracks/6QzOHhnkwzNuwtWMi0Urys,https://api.spotify.com/v1/audio-analysis/6QzOHhnkwzNuwtWMi0Urys,130588.0,4.0,0
6ZyOWgrzY1cL58BylmcBHn,Garbage,Lilnutz,0.615,0.88,9.0,-6.7170000000000005,1.0,0.207,0.000482,0.0,0.31,0.486,134.963,spotify:track:6ZyOWgrzY1cL58BylmcBHn,https://api.spotify.com/v1/tracks/6ZyOWgrzY1cL58BylmcBHn,https://api.spotify.com/v1/audio-analysis/6ZyOWgrzY1cL58BylmcBHn,135111.0,4.0,0
1crx4pAM3V4KD6EV4ydFC4,IDK,Kid Trunks,0.774,0.452,1.0,-8.009,1.0,0.2739999999999999,0.0719,0.0,0.262,0.346,149.922,spotify:track:1crx4pAM3V4KD6EV4ydFC4,https://api.spotify.com/v1/tracks/1crx4pAM3V4KD6EV4ydFC4,https://api.spotify.com/v1/audio-analysis/1crx4pAM3V4KD6EV4ydFC4,104255.0,4.0,0
1rN0bEQ0BKe5qIZFIfdhXa,we came frxm the DIRT,Scarlxrd,0.6970000000000001,0.959,5.0,-1.329,1.0,0.0841,0.0503,0.0,0.176,0.2789999999999999,130.002,spotify:track:1rN0bEQ0BKe5qIZFIfdhXa,https://api.spotify.com/v1/tracks/1rN0bEQ0BKe5qIZFIfdhXa,https://api.spotify.com/v1/audio-analysis/1rN0bEQ0BKe5qIZFIfdhXa,136719.0,4.0,0
5FFu0ZSiBBlSE28O7A68ch,UP. UP. UP.,Scarlxrd,0.843,0.37,1.0,-8.58,1.0,0.428,0.0818,1.4300000000000002e-05,0.124,0.0729,165.111,spotify:track:5FFu0ZSiBBlSE28O7A68ch,https://api.spotify.com/v1/tracks/5FFu0ZSiBBlSE28O7A68ch,https://api.spotify.com/v1/audio-analysis/5FFu0ZSiBBlSE28O7A68ch,175353.0,4.0,0
6e5zNpUzgD9GeNUfsXgskT,[whispers indistinctly],$uicideboy$,0.899,0.716,11.0,-6.5920000000000005,0.0,0.3429999999999999,0.182,0.0,0.191,0.657,140.03799999999998,spotify:track:6e5zNpUzgD9GeNUfsXgskT,https://api.spotify.com/v1/tracks/6e5zNpUzgD9GeNUfsXgskT,https://api.spotify.com/v1/audio-analysis/6e5zNpUzgD9GeNUfsXgskT,164624.0,4.0,0
7floNISpH8VF4z4459Qo18,Look At Me!,XXXTENTACION,0.763,0.726,1.0,-6.405,1.0,0.282,0.259,0.0,0.0976,0.349,139.059,spotify:track:7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/audio-analysis/7floNISpH8VF4z4459Qo18,126346.0,4.0,0
0Nlvp3bCaZiTggwYH15v6v,Woops Am Dead,6radley,0.6940000000000001,0.723,1.0,-6.894,1.0,0.0534,0.00271,0.7709999999999999,0.0969,0.0981,119.963,spotify:track:0Nlvp3bCaZiTggwYH15v6v,https://api.spotify.com/v1/tracks/0Nlvp3bCaZiTggwYH15v6v,https://api.spotify.com/v1/audio-analysis/0Nlvp3bCaZiTggwYH15v6v,143160.0,4.0,0
4qhCSUFJedTuuI9sIG7qLY,WHOTHEFUCKISYOU?,Cameron Azi,0.621,0.889,6.0,-8.912,0.0,0.7240000000000001,0.0848,0.0,0.124,0.5329999999999999,173.02200000000002,spotify:track:4qhCSUFJedTuuI9sIG7qLY,https://api.spotify.com/v1/tracks/4qhCSUFJedTuuI9sIG7qLY,https://api.spotify.com/v1/audio-analysis/4qhCSUFJedTuuI9sIG7qLY,124000.0,4.0,0
50HAM2vhrbMikea07HBrvJ,Run!,Scarlxrd,0.4589999999999999,0.984,4.0,-1.538,0.0,0.488,0.0043799999999999,2.57e-05,0.367,0.4579999999999999,151.116,spotify:track:50HAM2vhrbMikea07HBrvJ,https://api.spotify.com/v1/tracks/50HAM2vhrbMikea07HBrvJ,https://api.spotify.com/v1/audio-analysis/50HAM2vhrbMikea07HBrvJ,133799.0,4.0,0
2KzojgmXHO92bQMpyiz4oZ,GangShit,$ubjectz,0.59,0.853,1.0,-6.03,0.0,0.541,0.0538,0.0,0.354,0.401,141.995,spotify:track:2KzojgmXHO92bQMpyiz4oZ,https://api.spotify.com/v1/tracks/2KzojgmXHO92bQMpyiz4oZ,https://api.spotify.com/v1/audio-analysis/2KzojgmXHO92bQMpyiz4oZ,138000.0,4.0,0
0AAPdx9ewxMxetyBYqwcfL,drive by,Lil Peep,0.517,0.675,10.0,-7.676,0.0,0.0477,0.000813,5.18e-05,0.1119999999999999,0.469,133.96200000000002,spotify:track:0AAPdx9ewxMxetyBYqwcfL,https://api.spotify.com/v1/tracks/0AAPdx9ewxMxetyBYqwcfL,https://api.spotify.com/v1/audio-analysis/0AAPdx9ewxMxetyBYqwcfL,175333.0,4.0,0
4VsMart0lkjUtyQnmxloK6,$outh $ide $uicide,$uicideboy$,0.797,0.516,1.0,-6.2860000000000005,1.0,0.0831,0.0053799999999999,0.431,0.0728,0.0477,109.997,spotify:track:4VsMart0lkjUtyQnmxloK6,https://api.spotify.com/v1/tracks/4VsMart0lkjUtyQnmxloK6,https://api.spotify.com/v1/audio-analysis/4VsMart0lkjUtyQnmxloK6,169320.0,4.0,0
5SHmMsKsGJ39kiasfu153j,0000.SICK.,Scarlxrd,0.61,0.687,10.0,-7.595,0.0,0.0313,0.000206,8.93e-05,0.104,0.574,140.041,spotify:track:5SHmMsKsGJ39kiasfu153j,https://api.spotify.com/v1/tracks/5SHmMsKsGJ39kiasfu153j,https://api.spotify.com/v1/audio-analysis/5SHmMsKsGJ39kiasfu153j,164953.0,4.0,0
7ADZQqvHKF7ABEgJkhuOsk,Till Death,6ixfeetdeep,0.625,0.654,1.0,-4.888999999999999,1.0,0.225,0.648,0.0,0.606,0.489,169.858,spotify:track:7ADZQqvHKF7ABEgJkhuOsk,https://api.spotify.com/v1/tracks/7ADZQqvHKF7ABEgJkhuOsk,https://api.spotify.com/v1/audio-analysis/7ADZQqvHKF7ABEgJkhuOsk,93231.0,4.0,0
7FP4D4y0g6TG3pQV5oz1t5,"Hello, Metal",ONI INC.,0.872,0.61,2.0,-9.508,1.0,0.0844,0.0391,0.0,0.105,0.419,124.049,spotify:track:7FP4D4y0g6TG3pQV5oz1t5,https://api.spotify.com/v1/tracks/7FP4D4y0g6TG3pQV5oz1t5,https://api.spotify.com/v1/audio-analysis/7FP4D4y0g6TG3pQV5oz1t5,124839.0,4.0,0
5PcA8FaM5vlZBPIe58C9Q3,BAD BLOOD,ONI INC.,0.492,0.6409999999999999,4.0,-8.145,1.0,0.2239999999999999,0.286,0.0,0.0673,0.23,205.782,spotify:track:5PcA8FaM5vlZBPIe58C9Q3,https://api.spotify.com/v1/tracks/5PcA8FaM5vlZBPIe58C9Q3,https://api.spotify.com/v1/audio-analysis/5PcA8FaM5vlZBPIe58C9Q3,350676.0,4.0,0
5V8wv51BxDqAJWGPCZFEw2,... i still hate rappers (snippet) (+sellgarage),goth,0.38,0.846,5.0,-2.087,1.0,0.348,0.0033299999999999,0.0030399999999999,0.6890000000000001,0.387,158.19299999999998,spotify:track:5V8wv51BxDqAJWGPCZFEw2,https://api.spotify.com/v1/tracks/5V8wv51BxDqAJWGPCZFEw2,https://api.spotify.com/v1/audio-analysis/5V8wv51BxDqAJWGPCZFEw2,55653.0,4.0,0
52IefZSJUve3ryTuLkkNdX,MyGothBitchCameWithaglock,KAMAARA,0.407,0.989,1.0,-0.129,1.0,0.395,0.00237,0.0384,0.0904,0.4039999999999999,155.388,spotify:track:52IefZSJUve3ryTuLkkNdX,https://api.spotify.com/v1/tracks/52IefZSJUve3ryTuLkkNdX,https://api.spotify.com/v1/audio-analysis/52IefZSJUve3ryTuLkkNdX,135849.0,4.0,0
0K1fOHUHEsv1lnq2yU1VG5,Niagara (feat. Lil Peep),Ghostemane,0.425,0.508,8.0,-10.01,1.0,0.13,0.0639,0.181,0.244,0.0679,130.83700000000002,spotify:track:0K1fOHUHEsv1lnq2yU1VG5,https://api.spotify.com/v1/tracks/0K1fOHUHEsv1lnq2yU1VG5,https://api.spotify.com/v1/audio-analysis/0K1fOHUHEsv1lnq2yU1VG5,142232.0,4.0,0
7gcQOhLFAIHzECVrwwNfDI,Death Parade,DeadBeatVillain,0.805,0.856,1.0,-8.676,1.0,0.606,0.1969999999999999,0.0,0.519,0.653,107.122,spotify:track:7gcQOhLFAIHzECVrwwNfDI,https://api.spotify.com/v1/tracks/7gcQOhLFAIHzECVrwwNfDI,https://api.spotify.com/v1/audio-analysis/7gcQOhLFAIHzECVrwwNfDI,91951.0,4.0,0
02fvb7ILPgYY7nHVJUq6jE,Aura,Fukkit,0.953,0.8740000000000001,8.0,-6.045,1.0,0.298,0.0657,0.0,0.143,0.93,200.1,spotify:track:02fvb7ILPgYY7nHVJUq6jE,https://api.spotify.com/v1/tracks/02fvb7ILPgYY7nHVJUq6jE,https://api.spotify.com/v1/audio-analysis/02fvb7ILPgYY7nHVJUq6jE,168000.0,4.0,0
6WYVh8WD2TpaWTzMoLSIov,CHOPSTICK,83HADES,0.5710000000000001,0.7340000000000001,5.0,-8.546,1.0,0.631,0.00131,0.0,0.268,0.3979999999999999,111.978,spotify:track:6WYVh8WD2TpaWTzMoLSIov,https://api.spotify.com/v1/tracks/6WYVh8WD2TpaWTzMoLSIov,https://api.spotify.com/v1/audio-analysis/6WYVh8WD2TpaWTzMoLSIov,268154.0,4.0,0
0M9wCmiwEluRwFQdmGVaqe,Bore Hole,Catslash,0.356,0.603,0.0,-4.154,1.0,0.0498,0.0122,0.602,0.11,0.0486,125.228,spotify:track:0M9wCmiwEluRwFQdmGVaqe,https://api.spotify.com/v1/tracks/0M9wCmiwEluRwFQdmGVaqe,https://api.spotify.com/v1/audio-analysis/0M9wCmiwEluRwFQdmGVaqe,167680.0,4.0,0
3hZZbHM9IG0KYyNQk2BHOW,Following the Breadcrumb Trail by Proxy,Istasha,0.6579999999999999,0.947,8.0,-2.1630000000000003,1.0,0.289,0.1969999999999999,0.0001409999999999,0.146,0.359,148.063,spotify:track:3hZZbHM9IG0KYyNQk2BHOW,https://api.spotify.com/v1/tracks/3hZZbHM9IG0KYyNQk2BHOW,https://api.spotify.com/v1/audio-analysis/3hZZbHM9IG0KYyNQk2BHOW,149189.0,4.0,0
